Tarih,Magaza_ID,Urun_ID,Satis_Adedi,Stok_Miktari,Birim_Fiyat,Stokout_Flag,Ana_Kategori,Alt_Kategori,Marka_Grubu,Promosyon_Flag
2025-05-05,M02,U010,27,16,186.29,False,Atıştırmalık,Bisküvi,Marka-D,False
2025-05-06,M02,U010,16,0,186.29,True,Atıştırmalık,Bisküvi,Marka-D,False
2025-01-01,M02,U011,19,69,172.73,False,Atıştırmalık,Çikolata,Marka-E,False
2025-01-02,M02,U011,6,63,172.73,False,Atıştırmalık,Çikolata,Marka-E,False
2025-01-03,M02,U011,19,44,172.73,False,Atıştırmalık,Çikolata,Marka-E,False
2025-01-04,M02,U011,18,26,172.73,False,Atıştırmalık,Çikolata,Marka-E,False
2025-01-05,M02,U011,19,7,172.73,False,Atıştırmalık,Çikolata,Marka-E,False
2025-01-06,M02,U011,7,0,172.73,True,Atıştırmalık,Çikolata,Marka-E,False
2025-01-07,M02,U011,11,89,172.73,False,Atıştırmalık,Çikolata,Marka-E,False
2025-01-08,M02,U011,20,69,172.73,False,Atıştırmalık,Çikolata,Marka-E,False
2025-01-09,M02,U011,20,49,172.73,False,Atıştırmalık,Çikolata,Marka-E,False
2025-01-10,M02,U011,14,35,172.73,False,Atıştırmalık,Çikolata,Marka-E,False
2025-01-11,M02,U011,22,13,172.73,False,Atıştırmalık,Çikolata,Marka-E,False
2025-01-12,M02,U011,13,0,172.73,True,Atıştırmalık,Çikolata,Marka-E,False
2025-01-13,M02,U011,14,79,172.73,False,Atıştırmalık,Çikolata,Marka-E,False
2025-01-14,M02,U011,10,69,172.73,False,Atıştırmalık,Çikolata,Marka-E,False
2025-01-15,M02,U011,17,52,172.73,False,Atıştırmalık,Çikolata,Marka-E,False
2025-01-16,M02,U011,24,28,146.82,False,Atıştırmalık,Çikolata,Marka-E,True
2025-01-17,M02,U011,25,3,146.82,False,Atıştırmalık,Çikolata,Marka-E,True
2025-01-18,M02,U011,3,0,172.73,True,Atıştırmalık,Çikolata,Marka-E,False
2025-01-19,M02,U011,0,0,172.73,True,Atıştırmalık,Çikolata,Marka-E,False
2025-01-20,M02,U011,0,0,172.73,True,Atıştırmalık,Çikolata,Marka-E,False
2025-01-21,M02,U011,0,0,172.73,True,Atıştırmalık,Çikolata,Marka-E,False
2025-01-22,M02,U011,0,0,172.73,True,Atıştırmalık,Çikolata,Marka-E,False
2025-01-23,M02,U011,0,0,172.73,True,Atıştırmalık,Çikolata,Marka-E,False
2025-01-24,M02,U011,0,0,172.73,True,Atıştırmalık,Çikolata,Marka-E,False
2025-01-25,M02,U011,18,84,172.73,False,Atıştırmalık,Çikolata,Marka-E,False
2025-01-26,M02,U011,12,72,172.73,False,Atıştırmalık,Çikolata,Marka-E,False
2025-01-27,M02,U011,10,62,172.73,False,Atıştırmalık,Çikolata,Marka-E,False
2025-01-28,M02,U011,13,49,172.73,False,Atıştırmalık,Çikolata,Marka-E,False
2025-01-29,M02,U011,24,25,155.46,False,Atıştırmalık,Çikolata,Marka-E,True
2025-01-30,M02,U011,21,4,172.73,False,Atıştırmalık,Çikolata,Marka-E,False
2025-01-31,M02,U011,14,89,172.73,False,Atıştırmalık,Çikolata,Marka-E,False
2025-02-01,M02,U011,30,59,172.73,False,Atıştırmalık,Çikolata,Marka-E,False
2025-02-02,M02,U011,18,41,172.73,False,Atıştırmalık,Çikolata,Marka-E,False
2025-02-03,M02,U011,25,16,172.73,False,Atıştırmalık,Çikolata,Marka-E,False
2025-02-04,M02,U011,16,0,172.73,True,Atıştırmalık,Çikolata,Marka-E,False
2025-02-05,M02,U011,0,0,172.73,True,Atıştırmalık,Çikolata,Marka-E,False
2025-02-06,M02,U011,15,79,172.73,False,Atıştırmalık,Çikolata,Marka-E,False
2025-02-07,M02,U011,19,60,172.73,False,Atıştırmalık,Çikolata,Marka-E,False
2025-02-08,M02,U011,19,41,172.73,False,Atıştırmalık,Çikolata,Marka-E,False
2025-02-09,M02,U011,21,20,172.73,False,Atıştırmalık,Çikolata,Marka-E,False
2025-02-10,M02,U011,14,6,172.73,False,Atıştırmalık,Çikolata,Marka-E,False
2025-02-11,M02,U011,6,0,172.73,True,Atıştırmalık,Çikolata,Marka-E,False
2025-02-12,M02,U011,19,73,172.73,False,Atıştırmalık,Çikolata,Marka-E,False
2025-02-13,M02,U011,19,54,172.73,False,Atıştırmalık,Çikolata,Marka-E,False
2025-02-14,M02,U011,18,36,172.73,False,Atıştırmalık,Çikolata,Marka-E,False
2025-02-15,M02,U011,13,23,172.73,False,Atıştırmalık,Çikolata,Marka-E,False
2025-02-16,M02,U011,15,8,172.73,False,Atıştırmalık,Çikolata,Marka-E,False
2025-02-17,M02,U011,8,0,172.73,True,Atıştırmalık,Çikolata,Marka-E,False
2025-02-18,M02,U011,21,71,172.73,False,Atıştırmalık,Çikolata,Marka-E,False
2025-02-19,M02,U011,23,48,172.73,False,Atıştırmalık,Çikolata,Marka-E,False
2025-02-20,M02,U011,18,30,172.73,False,Atıştırmalık,Çikolata,Marka-E,False
2025-02-21,M02,U011,25,5,172.73,False,Atıştırmalık,Çikolata,Marka-E,False
2025-02-22,M02,U011,5,0,172.73,True,Atıştırmalık,Çikolata,Marka-E,False
2025-02-23,M02,U011,0,0,172.73,True,Atıştırmalık,Çikolata,Marka-E,False
2025-02-24,M02,U011,0,0,172.73,True,Atıştırmalık,Çikolata,Marka-E,False
2025-02-25,M02,U011,0,0,172.73,True,Atıştırmalık,Çikolata,Marka-E,False
2025-02-26,M02,U011,0,0,172.73,True,Atıştırmalık,Çikolata,Marka-E,False
2025-02-27,M02,U011,0,0,172.73,True,Atıştırmalık,Çikolata,Marka-E,False
2025-02-28,M02,U011,0,0,172.73,True,Atıştırmalık,Çikolata,Marka-E,False
2025-03-01,M02,U011,0,0,146.82,True,Atıştırmalık,Çikolata,Marka-E,True
2025-03-02,M02,U011,15,85,172.73,False,Atıştırmalık,Çikolata,Marka-E,False
2025-03-03,M02,U011,22,63,172.73,False,Atıştırmalık,Çikolata,Marka-E,False
2025-03-04,M02,U011,16,47,172.73,False,Atıştırmalık,Çikolata,Marka-E,False
2025-03-05,M02,U011,29,18,172.73,False,Atıştırmalık,Çikolata,Marka-E,False
2025-03-06,M02,U011,16,2,172.73,False,Atıştırmalık,Çikolata,Marka-E,False
2025-03-07,M02,U011,2,0,172.73,True,Atıştırmalık,Çikolata,Marka-E,False
2025-03-08,M02,U011,0,0,172.73,True,Atıştırmalık,Çikolata,Marka-E,False
2025-03-09,M02,U011,0,0,172.73,True,Atıştırmalık,Çikolata,Marka-E,False
2025-03-10,M02,U011,0,0,172.73,True,Atıştırmalık,Çikolata,Marka-E,False
2025-03-11,M02,U011,0,0,172.73,True,Atıştırmalık,Çikolata,Marka-E,False
2025-03-12,M02,U011,0,0,172.73,True,Atıştırmalık,Çikolata,Marka-E,False
2025-03-13,M02,U011,0,0,172.73,True,Atıştırmalık,Çikolata,Marka-E,False
2025-03-14,M02,U011,0,0,172.73,True,Atıştırmalık,Çikolata,Marka-E,False
2025-03-15,M02,U011,0,0,172.73,True,Atıştırmalık,Çikolata,Marka-E,False
2025-03-16,M02,U011,0,0,172.73,True,Atıştırmalık,Çikolata,Marka-E,False
2025-03-17,M02,U011,0,0,172.73,True,Atıştırmalık,Çikolata,Marka-E,False
2025-03-18,M02,U011,0,0,172.73,True,Atıştırmalık,Çikolata,Marka-E,False
2025-03-19,M02,U011,0,0,172.73,True,Atıştırmalık,Çikolata,Marka-E,False
2025-03-20,M02,U011,28,68,172.73,False,Atıştırmalık,Çikolata,Marka-E,False
2025-03-21,M02,U011,25,43,172.73,False,Atıştırmalık,Çikolata,Marka-E,False
2025-03-22,M02,U011,26,17,172.73,False,Atıştırmalık,Çikolata,Marka-E,False
2025-03-23,M02,U011,17,0,172.73,True,Atıştırmalık,Çikolata,Marka-E,False
2025-03-24,M02,U011,0,0,172.73,True,Atıştırmalık,Çikolata,Marka-E,False
2025-03-25,M02,U011,0,0,172.73,True,Atıştırmalık,Çikolata,Marka-E,False
2025-03-26,M02,U011,13,79,172.73,False,Atıştırmalık,Çikolata,Marka-E,False
2025-03-27,M02,U011,17,62,172.73,False,Atıştırmalık,Çikolata,Marka-E,False
2025-03-28,M02,U011,21,41,172.73,False,Atıştırmalık,Çikolata,Marka-E,False
2025-03-29,M02,U011,12,29,172.73,False,Atıştırmalık,Çikolata,Marka-E,False
2025-03-30,M02,U011,18,11,172.73,False,Atıştırmalık,Çikolata,Marka-E,False
2025-03-31,M02,U011,11,0,172.73,True,Atıştırmalık,Çikolata,Marka-E,False
2025-04-01,M02,U011,14,80,172.73,False,Atıştırmalık,Çikolata,Marka-E,False
2025-04-02,M02,U011,18,62,172.73,False,Atıştırmalık,Çikolata,Marka-E,False
2025-04-03,M02,U011,22,40,138.18,False,Atıştırmalık,Çikolata,Marka-E,True
2025-04-04,M02,U011,19,21,172.73,False,Atıştırmalık,Çikolata,Marka-E,False
2025-04-05,M02,U011,19,2,172.73,False,Atıştırmalık,Çikolata,Marka-E,False
2025-04-06,M02,U011,2,0,172.73,True,Atıştırmalık,Çikolata,Marka-E,False
2025-04-07,M02,U011,21,73,138.18,False,Atıştırmalık,Çikolata,Marka-E,True
2025-04-08,M02,U011,20,53,172.73,False,Atıştırmalık,Çikolata,Marka-E,False
2025-04-09,M02,U011,21,32,172.73,False,Atıştırmalık,Çikolata,Marka-E,False
2025-04-10,M02,U011,31,1,146.82,False,Atıştırmalık,Çikolata,Marka-E,True
2025-04-11,M02,U011,1,0,172.73,True,Atıştırmalık,Çikolata,Marka-E,False
2025-04-12,M02,U011,0,0,172.73,True,Atıştırmalık,Çikolata,Marka-E,False
2025-04-13,M02,U011,19,82,172.73,False,Atıştırmalık,Çikolata,Marka-E,False
2025-04-14,M02,U011,20,62,172.73,False,Atıştırmalık,Çikolata,Marka-E,False
2025-04-15,M02,U011,15,47,172.73,False,Atıştırmalık,Çikolata,Marka-E,False
2025-04-16,M02,U011,11,36,172.73,False,Atıştırmalık,Çikolata,Marka-E,False
2025-04-17,M02,U011,15,21,172.73,False,Atıştırmalık,Çikolata,Marka-E,False
2025-04-18,M02,U011,20,1,155.46,False,Atıştırmalık,Çikolata,Marka-E,True
2025-04-19,M02,U011,20,71,172.73,False,Atıştırmalık,Çikolata,Marka-E,False
2025-04-20,M02,U011,21,50,155.46,False,Atıştırmalık,Çikolata,Marka-E,True
2025-04-21,M02,U011,20,30,172.73,False,Atıştırmalık,Çikolata,Marka-E,False
2025-04-22,M02,U011,19,11,172.73,False,Atıştırmalık,Çikolata,Marka-E,False
2025-04-23,M02,U011,11,0,172.73,True,Atıştırmalık,Çikolata,Marka-E,False
2025-04-24,M02,U011,0,0,172.73,True,Atıştırmalık,Çikolata,Marka-E,False
2025-04-25,M02,U011,18,68,172.73,False,Atıştırmalık,Çikolata,Marka-E,False
2025-04-26,M02,U011,15,53,172.73,False,Atıştırmalık,Çikolata,Marka-E,False
2025-04-27,M02,U011,24,29,172.73,False,Atıştırmalık,Çikolata,Marka-E,False
2025-04-28,M02,U011,18,11,172.73,False,Atıştırmalık,Çikolata,Marka-E,False
2025-04-29,M02,U011,11,0,172.73,True,Atıştırmalık,Çikolata,Marka-E,False
2025-04-30,M02,U011,0,0,172.73,True,Atıştırmalık,Çikolata,Marka-E,False
2025-05-01,M02,U011,14,76,172.73,False,Atıştırmalık,Çikolata,Marka-E,False
2025-05-02,M02,U011,26,50,172.73,False,Atıştırmalık,Çikolata,Marka-E,False
2025-05-03,M02,U011,24,26,172.73,False,Atıştırmalık,Çikolata,Marka-E,False
2025-05-04,M02,U011,24,2,172.73,False,Atıştırmalık,Çikolata,Marka-E,False
2025-05-05,M02,U011,2,0,172.73,True,Atıştırmalık,Çikolata,Marka-E,False
2025-05-06,M02,U011,0,0,172.73,True,Atıştırmalık,Çikolata,Marka-E,False
2025-01-01,M02,U012,31,152,214.19,False,Atıştırmalık,Çikolata,Marka-F,False
2025-01-02,M02,U012,26,126,214.19,False,Atıştırmalık,Çikolata,Marka-F,False
2025-01-03,M02,U012,44,82,192.77,False,Atıştırmalık,Çikolata,Marka-F,True
2025-01-04,M02,U012,41,41,214.19,False,Atıştırmalık,Çikolata,Marka-F,False
2025-01-05,M02,U012,31,10,214.19,False,Atıştırmalık,Çikolata,Marka-F,False
2025-01-06,M02,U012,23,174,214.19,False,Atıştırmalık,Çikolata,Marka-F,False
2025-01-07,M02,U012,20,154,214.19,False,Atıştırmalık,Çikolata,Marka-F,False
2025-01-08,M02,U012,33,121,214.19,False,Atıştırmalık,Çikolata,Marka-F,False
2025-01-09,M02,U012,27,94,214.19,False,Atıştırmalık,Çikolata,Marka-F,False
2025-01-10,M02,U012,44,50,192.77,False,Atıştırmalık,Çikolata,Marka-F,True
2025-01-11,M02,U012,30,162,214.19,False,Atıştırmalık,Çikolata,Marka-F,False
2025-01-12,M02,U012,34,128,214.19,False,Atıştırmalık,Çikolata,Marka-F,False
2025-01-13,M02,U012,29,99,214.19,False,Atıştırmalık,Çikolata,Marka-F,False
2025-01-14,M02,U012,26,73,214.19,False,Atıştırmalık,Çikolata,Marka-F,False
2025-01-15,M02,U012,32,41,214.19,False,Atıştırmalık,Çikolata,Marka-F,False
2025-01-16,M02,U012,20,155,214.19,False,Atıştırmalık,Çikolata,Marka-F,False
2025-01-17,M02,U012,34,121,214.19,False,Atıştırmalık,Çikolata,Marka-F,False
2025-01-18,M02,U012,34,87,214.19,False,Atıştırmalık,Çikolata,Marka-F,False
2025-01-19,M02,U012,25,62,214.19,False,Atıştırmalık,Çikolata,Marka-F,False
2025-01-20,M02,U012,36,26,214.19,False,Atıştırmalık,Çikolata,Marka-F,False
2025-01-21,M02,U012,36,151,214.19,False,Atıştırmalık,Çikolata,Marka-F,False
2025-01-22,M02,U012,28,123,214.19,False,Atıştırmalık,Çikolata,Marka-F,False
2025-01-23,M02,U012,52,71,192.77,False,Atıştırmalık,Çikolata,Marka-F,True
2025-01-24,M02,U012,24,47,214.19,False,Atıştırmalık,Çikolata,Marka-F,False
2025-01-25,M02,U012,38,9,214.19,False,Atıştırmalık,Çikolata,Marka-F,False
2025-01-26,M02,U012,45,129,214.19,False,Atıştırmalık,Çikolata,Marka-F,False
2025-01-27,M02,U012,25,104,214.19,False,Atıştırmalık,Çikolata,Marka-F,False
2025-01-28,M02,U012,38,66,214.19,False,Atıştırmalık,Çikolata,Marka-F,False
2025-01-29,M02,U012,30,36,214.19,False,Atıştırmalık,Çikolata,Marka-F,False
2025-01-30,M02,U012,31,5,214.19,False,Atıştırmalık,Çikolata,Marka-F,False
2025-01-31,M02,U012,43,134,214.19,False,Atıştırmalık,Çikolata,Marka-F,False
2025-02-01,M02,U012,29,105,214.19,False,Atıştırmalık,Çikolata,Marka-F,False
2025-02-02,M02,U012,23,82,214.19,False,Atıştırmalık,Çikolata,Marka-F,False
2025-02-03,M02,U012,41,41,171.35,False,Atıştırmalık,Çikolata,Marka-F,True
2025-02-04,M02,U012,38,3,214.19,False,Atıştırmalık,Çikolata,Marka-F,False
2025-02-05,M02,U012,34,171,214.19,False,Atıştırmalık,Çikolata,Marka-F,False
2025-02-06,M02,U012,31,140,214.19,False,Atıştırmalık,Çikolata,Marka-F,False
2025-02-07,M02,U012,30,110,214.19,False,Atıştırmalık,Çikolata,Marka-F,False
2025-02-08,M02,U012,39,71,214.19,False,Atıştırmalık,Çikolata,Marka-F,False
2025-02-09,M02,U012,53,18,182.06,False,Atıştırmalık,Çikolata,Marka-F,True
2025-02-10,M02,U012,30,159,214.19,False,Atıştırmalık,Çikolata,Marka-F,False
2025-02-11,M02,U012,30,129,214.19,False,Atıştırmalık,Çikolata,Marka-F,False
2025-02-12,M02,U012,32,97,214.19,False,Atıştırmalık,Çikolata,Marka-F,False
2025-02-13,M02,U012,34,63,214.19,False,Atıştırmalık,Çikolata,Marka-F,False
2025-02-14,M02,U012,42,21,214.19,False,Atıştırmalık,Çikolata,Marka-F,False
2025-02-15,M02,U012,49,132,214.19,False,Atıştırmalık,Çikolata,Marka-F,False
2025-02-16,M02,U012,33,99,214.19,False,Atıştırmalık,Çikolata,Marka-F,False
2025-02-17,M02,U012,30,69,214.19,False,Atıştırmalık,Çikolata,Marka-F,False
2025-02-18,M02,U012,27,42,214.19,False,Atıştırmalık,Çikolata,Marka-F,False
2025-02-19,M02,U012,23,19,214.19,False,Atıştırmalık,Çikolata,Marka-F,False
2025-02-20,M02,U012,30,152,214.19,False,Atıştırmalık,Çikolata,Marka-F,False
2025-02-21,M02,U012,29,123,214.19,False,Atıştırmalık,Çikolata,Marka-F,False
2025-02-22,M02,U012,43,80,214.19,False,Atıştırmalık,Çikolata,Marka-F,False
2025-02-23,M02,U012,28,52,214.19,False,Atıştırmalık,Çikolata,Marka-F,False
2025-02-24,M02,U012,21,31,214.19,False,Atıştırmalık,Çikolata,Marka-F,False
2025-02-25,M02,U012,26,5,214.19,False,Atıştırmalık,Çikolata,Marka-F,False
2025-02-26,M02,U012,5,0,214.19,True,Atıştırmalık,Çikolata,Marka-F,False
2025-02-27,M02,U012,0,0,214.19,True,Atıştırmalık,Çikolata,Marka-F,False
2025-02-28,M02,U012,0,0,214.19,True,Atıştırmalık,Çikolata,Marka-F,False
2025-03-01,M02,U012,0,0,214.19,True,Atıştırmalık,Çikolata,Marka-F,False
2025-03-02,M02,U012,34,161,214.19,False,Atıştırmalık,Çikolata,Marka-F,False
2025-03-03,M02,U012,31,130,214.19,False,Atıştırmalık,Çikolata,Marka-F,False
2025-03-04,M02,U012,34,96,214.19,False,Atıştırmalık,Çikolata,Marka-F,False
2025-03-05,M02,U012,28,68,214.19,False,Atıştırmalık,Çikolata,Marka-F,False
2025-03-06,M02,U012,34,34,214.19,False,Atıştırmalık,Çikolata,Marka-F,False
2025-03-07,M02,U012,40,148,214.19,False,Atıştırmalık,Çikolata,Marka-F,False
2025-03-08,M02,U012,44,104,214.19,False,Atıştırmalık,Çikolata,Marka-F,False
2025-03-09,M02,U012,40,64,214.19,False,Atıştırmalık,Çikolata,Marka-F,False
2025-03-10,M02,U012,26,38,214.19,False,Atıştırmalık,Çikolata,Marka-F,False
2025-03-11,M02,U012,29,9,214.19,False,Atıştırmalık,Çikolata,Marka-F,False
2025-03-12,M02,U012,9,0,192.77,True,Atıştırmalık,Çikolata,Marka-F,True
2025-03-13,M02,U012,0,0,214.19,True,Atıştırmalık,Çikolata,Marka-F,False
2025-03-14,M02,U012,0,0,214.19,True,Atıştırmalık,Çikolata,Marka-F,False
2025-03-15,M02,U012,0,0,214.19,True,Atıştırmalık,Çikolata,Marka-F,False
2025-03-16,M02,U012,0,0,214.19,True,Atıştırmalık,Çikolata,Marka-F,False
2025-03-17,M02,U012,40,148,214.19,False,Atıştırmalık,Çikolata,Marka-F,False
2025-03-18,M02,U012,29,119,214.19,False,Atıştırmalık,Çikolata,Marka-F,False
2025-03-19,M02,U012,29,90,214.19,False,Atıştırmalık,Çikolata,Marka-F,False
2025-03-20,M02,U012,33,57,214.19,False,Atıştırmalık,Çikolata,Marka-F,False
2025-03-21,M02,U012,42,15,214.19,False,Atıştırmalık,Çikolata,Marka-F,False
2025-03-22,M02,U012,40,142,214.19,False,Atıştırmalık,Çikolata,Marka-F,False
2025-03-23,M02,U012,44,98,214.19,False,Atıştırmalık,Çikolata,Marka-F,False
2025-03-24,M02,U012,33,65,214.19,False,Atıştırmalık,Çikolata,Marka-F,False
2025-03-25,M02,U012,36,29,214.19,False,Atıştırmalık,Çikolata,Marka-F,False
2025-03-26,M02,U012,26,3,214.19,False,Atıştırmalık,Çikolata,Marka-F,False
2025-03-27,M02,U012,31,162,214.19,False,Atıştırmalık,Çikolata,Marka-F,False
2025-03-28,M02,U012,28,134,214.19,False,Atıştırmalık,Çikolata,Marka-F,False
2025-03-29,M02,U012,44,90,214.19,False,Atıştırmalık,Çikolata,Marka-F,False
2025-03-30,M02,U012,59,31,171.35,False,Atıştırmalık,Çikolata,Marka-F,True
2025-03-31,M02,U012,30,1,214.19,False,Atıştırmalık,Çikolata,Marka-F,False
2025-04-01,M02,U012,38,143,214.19,False,Atıştırmalık,Çikolata,Marka-F,False
2025-04-02,M02,U012,44,99,214.19,False,Atıştırmalık,Çikolata,Marka-F,False
2025-04-03,M02,U012,27,72,214.19,False,Atıştırmalık,Çikolata,Marka-F,False
2025-04-04,M02,U012,48,24,214.19,False,Atıştırmalık,Çikolata,Marka-F,False
2025-04-05,M02,U012,24,0,182.06,True,Atıştırmalık,Çikolata,Marka-F,True
2025-04-06,M02,U012,0,0,214.19,True,Atıştırmalık,Çikolata,Marka-F,False
2025-04-07,M02,U012,0,0,192.77,True,Atıştırmalık,Çikolata,Marka-F,True
2025-04-08,M02,U012,0,0,214.19,True,Atıştırmalık,Çikolata,Marka-F,False
2025-04-09,M02,U012,0,0,214.19,True,Atıştırmalık,Çikolata,Marka-F,False
2025-04-10,M02,U012,0,0,214.19,True,Atıştırmalık,Çikolata,Marka-F,False
2025-04-11,M02,U012,35,139,214.19,False,Atıştırmalık,Çikolata,Marka-F,False
2025-04-12,M02,U012,52,87,214.19,False,Atıştırmalık,Çikolata,Marka-F,False
2025-04-13,M02,U012,38,49,214.19,False,Atıştırmalık,Çikolata,Marka-F,False
2025-04-14,M02,U012,32,17,214.19,False,Atıştırmalık,Çikolata,Marka-F,False
2025-04-15,M02,U012,17,0,214.19,True,Atıştırmalık,Çikolata,Marka-F,False
2025-04-16,M02,U012,24,176,214.19,False,Atıştırmalık,Çikolata,Marka-F,False
2025-04-17,M02,U012,29,147,214.19,False,Atıştırmalık,Çikolata,Marka-F,False
2025-04-18,M02,U012,46,101,214.19,False,Atıştırmalık,Çikolata,Marka-F,False
2025-04-19,M02,U012,54,47,214.19,False,Atıştırmalık,Çikolata,Marka-F,False
2025-04-20,M02,U012,47,0,171.35,True,Atıştırmalık,Çikolata,Marka-F,True
2025-04-21,M02,U012,0,0,214.19,True,Atıştırmalık,Çikolata,Marka-F,False
2025-04-22,M02,U012,0,0,214.19,True,Atıştırmalık,Çikolata,Marka-F,False
2025-04-23,M02,U012,0,0,214.19,True,Atıştırmalık,Çikolata,Marka-F,False
2025-04-24,M02,U012,0,0,214.19,True,Atıştırmalık,Çikolata,Marka-F,False
2025-04-25,M02,U012,0,0,214.19,True,Atıştırmalık,Çikolata,Marka-F,False
2025-04-26,M02,U012,39,149,214.19,False,Atıştırmalık,Çikolata,Marka-F,False
2025-04-27,M02,U012,40,109,214.19,False,Atıştırmalık,Çikolata,Marka-F,False
2025-04-28,M02,U012,27,82,214.19,False,Atıştırmalık,Çikolata,Marka-F,False
2025-04-29,M02,U012,27,55,214.19,False,Atıştırmalık,Çikolata,Marka-F,False
2025-04-30,M02,U012,41,14,214.19,False,Atıştırmalık,Çikolata,Marka-F,False
2025-05-01,M02,U012,36,154,214.19,False,Atıştırmalık,Çikolata,Marka-F,False
2025-05-02,M02,U012,33,121,214.19,False,Atıştırmalık,Çikolata,Marka-F,False
2025-05-03,M02,U012,45,76,214.19,False,Atıştırmalık,Çikolata,Marka-F,False
2025-05-04,M02,U012,26,50,214.19,False,Atıştırmalık,Çikolata,Marka-F,False
2025-05-05,M02,U012,34,16,214.19,False,Atıştırmalık,Çikolata,Marka-F,False
2025-05-06,M02,U012,42,146,214.19,False,Atıştırmalık,Çikolata,Marka-F,False
2025-01-01,M02,U013,11,71,176.68,False,Süt Ürünleri,Süt,Marka-A,False
2025-01-02,M02,U013,15,56,176.68,False,Süt Ürünleri,Süt,Marka-A,False
2025-01-03,M02,U013,21,35,176.68,False,Süt Ürünleri,Süt,Marka-A,False
2025-01-04,M02,U013,17,18,176.68,False,Süt Ürünleri,Süt,Marka-A,False
2025-01-05,M02,U013,8,82,176.68,False,Süt Ürünleri,Süt,Marka-A,False
2025-01-06,M02,U013,5,77,176.68,False,Süt Ürünleri,Süt,Marka-A,False
2025-01-07,M02,U013,11,66,176.68,False,Süt Ürünleri,Süt,Marka-A,False
2025-01-08,M02,U013,4,62,176.68,False,Süt Ürünleri,Süt,Marka-A,False
2025-01-09,M02,U013,13,69,176.68,False,Süt Ürünleri,Süt,Marka-A,False
2025-01-10,M02,U013,11,58,176.68,False,Süt Ürünleri,Süt,Marka-A,False
2025-01-11,M02,U013,10,48,176.68,False,Süt Ürünleri,Süt,Marka-A,False
2025-01-12,M02,U013,17,31,176.68,False,Süt Ürünleri,Süt,Marka-A,False
2025-01-13,M02,U013,11,78,176.68,False,Süt Ürünleri,Süt,Marka-A,False
2025-01-14,M02,U013,10,68,176.68,False,Süt Ürünleri,Süt,Marka-A,False
2025-01-15,M02,U013,13,55,159.01,False,Süt Ürünleri,Süt,Marka-A,True
2025-01-16,M02,U013,22,33,141.34,False,Süt Ürünleri,Süt,Marka-A,True
2025-01-17,M02,U013,19,69,176.68,False,Süt Ürünleri,Süt,Marka-A,False
2025-01-18,M02,U013,11,58,176.68,False,Süt Ürünleri,Süt,Marka-A,False
2025-01-19,M02,U013,20,38,176.68,False,Süt Ürünleri,Süt,Marka-A,False
2025-01-20,M02,U013,9,29,176.68,False,Süt Ürünleri,Süt,Marka-A,False
2025-01-21,M02,U013,10,79,176.68,False,Süt Ürünleri,Süt,Marka-A,False
2025-01-22,M02,U013,12,67,176.68,False,Süt Ürünleri,Süt,Marka-A,False
2025-01-23,M02,U013,14,53,176.68,False,Süt Ürünleri,Süt,Marka-A,False
2025-01-24,M02,U013,12,41,176.68,False,Süt Ürünleri,Süt,Marka-A,False
2025-01-25,M02,U013,21,63,159.01,False,Süt Ürünleri,Süt,Marka-A,True
2025-01-26,M02,U013,17,46,176.68,False,Süt Ürünleri,Süt,Marka-A,False
